,Cidade,Data,Precipitação,Pressão Atmosférica ao nível da estação,Pressão Atmosférica máxima,Pressão Atmosférica mínima,Radiação Global,Temperatura do ar - bulbo seco,Temperatura do ponto de orvalho,Temperatura máxima,Temperatura mínima,Temperatura orvalho máxima,Temperatura orvalho mínima,Umidade Relativa máxima,Umidade Relativa mínima,Umidade Relativa do Ar,Direção Horária do Vento,Rajada Máxima de Vento,Velocidade Horária do Vento
764,NOVO REPARTIMENTO,2019-06-09 00:00:00+00:00,0.008333333333333335,1001.9374999999998,1002.170833333333,1001.6976190476188,1461.5395604395605,27.54404761904761,19.27261904761905,27.905357142857135,27.188095238095237,19.649999999999995,18.89047619047619,64.58333333333333,60.24404761904762,62.42857142857143,,,
765,NOVO REPARTIMENTO,2019-06-16 00:00:00+00:00,0.015476190476190477,1001.8166666666663,1002.0595238095236,1001.5767857142855,1425.873333333333,27.04642857142855,17.75357142857143,27.480357142857116,26.60892857142855,18.183333333333326,17.328571428571422,60.69642857142857,56.55952380952381,58.583333333333336,,,
766,NOVO REPARTIMENTO,2019-06-23 00:00:00+00:00,0.015476190476190477,1003.2190476190478,1003.4339285714287,1003.0101190476195,1441.6241758241756,27.08869047619048,16.586904761904762,27.564880952380978,26.62857142857142,17.078571428571422,16.133333333333326,57.214285714285715,53.07142857142857,55.05357142857143,,,
767,NOVO REPARTIMENTO,2019-06-30 00:00:00+00:00,0.0,1000.7470238095239,1000.9845238095238,1000.5244047619047,1513.5516483516487,27.385119047619035,14.825595238095238,27.909523809523794,26.844642857142844,15.417261904761911,14.189880952380959,51.73809523809524,47.089285714285715,49.32142857142857,,,
768,NOVO REPARTIMENTO,2019-07-07 00:00:00+00:00,0.10238095238095238,1000.9434523809521,1001.1690476190478,1000.6869047619048,1229.5274725274721,27.02440476190476,15.557738095238099,27.510714285714283,26.575595238095246,16.072023809523813,15.050595238095244,54.107142857142854,50.23809523809524,52.19642857142857,,,
769,NOVO REPARTIMENTO,2019-07-14 00:00:00+00:00,0.08928571428571427,1002.1136904761906,1002.3732142857149,1001.8684523809521,1356.3615384615384,26.364285714285717,15.697023809523806,26.824404761904773,25.894642857142863,16.21369047619047,15.195238095238093,56.273809523809526,52.351190476190474,54.25,,,
770,NOVO REPARTIMENTO,2019-07-21 00:00:00+00:00,0.013095238095238094,1001.7029761904765,1001.9404761904761,1001.454761904762,1468.3422222222225,27.204191616766458,14.468862275449098,27.68502994011977,26.70898203592815,15.040718562874245,13.918562874251501,50.40718562874252,46.38922155688623,48.33532934131737,138.10204081632654,3.765306122448978,1.5459183673469385
771,NOVO REPARTIMENTO,2019-07-28 00:00:00+00:00,0.0,1001.5107142857142,1001.7363095238097,1001.2845238095238,1461.5846153846153,27.095238095238095,12.660714285714292,27.69285714285713,26.511309523809523,13.345833333333333,11.939880952380951,46.56547619047619,42.095238095238095,44.375,166.5868263473054,3.118452380952383,1.2273809523809518
772,NOVO REPARTIMENTO,2019-08-04 00:00:00+00:00,0.08857142857142858,1001.1414285714287,1001.4128571428571,1000.9142857142857,1607.2694444444444,27.685714285714294,14.211428571428574,28.287142857142868,27.191428571428577,14.808571428571431,13.582857142857145,48.77142857142857,44.72857142857143,46.91428571428571,148.4142857142857,3.252857142857143,1.1257142857142852
773,NOVO REPARTIMENTO,2019-08-11 00:00:00+00:00,,,,,,,,,,,,,,,,,
774,NOVO REPARTIMENTO,2019-08-18 00:00:00+00:00,,,,,,,,,,,,,,,,,
775,NOVO REPARTIMENTO,2019-08-25 00:00:00+00:00,,,,,,,,,,,,,,,,,
776,NOVO REPARTIMENTO,2019-09-01 00:00:00+00:00,,,,,,,,,,,,,,,,,
777,NOVO REPARTIMENTO,2019-09-08 00:00:00+00:00,,,,,,,,,,,,,,,,,
778,NOVO REPARTIMENTO,2019-09-15 00:00:00+00:00,,,,,,,,,,,,,,,,,
779,NOVO REPARTIMENTO,2019-09-22 00:00:00+00:00,,,,,,,,,,,,,,,,,
780,NOVO REPARTIMENTO,2019-09-29 00:00:00+00:00,,,,,,,,,,,,,,,,,
781,NOVO REPARTIMENTO,2019-10-06 00:00:00+00:00,,,,,,,,,,,,,,,,,
782,NOVO REPARTIMENTO,2019-10-13 00:00:00+00:00,,,,,,,,,,,,,,,,,
783,NOVO REPARTIMENTO,2019-10-20 00:00:00+00:00,,,,,,,,,,,,,,,,,
784,NOVO REPARTIMENTO,2019-10-27 00:00:00+00:00,,,,,,,,,,,,,,,,,
785,NOVO REPARTIMENTO,2019-11-03 00:00:00+00:00,,,,,,,,,,,,,,,,,
786,NOVO REPARTIMENTO,2019-11-10 00:00:00+00:00,,,,,,,,,,,,,,,,,
787,NOVO REPARTIMENTO,2019-11-17 00:00:00+00:00,,,,,,,,,,,,,,,,,
788,NOVO REPARTIMENTO,2019-11-24 00:00:00+00:00,,,,,,,,,,,,,,,,,
789,NOVO REPARTIMENTO,2019-12-01 00:00:00+00:00,,,,,,,,,,,,,,,,,
790,NOVO REPARTIMENTO,2019-12-08 00:00:00+00:00,,,,,,,,,,,,,,,,,
791,NOVO REPARTIMENTO,2019-12-15 00:00:00+00:00,0.8560975609756097,998.6817073170731,998.9874999999998,998.3125,1146.8480769230769,27.715853658536588,13.62439024390244,28.14625000000001,27.339999999999996,14.432500000000005,12.72625,46.95,41.8,44.548780487804876,193.34146341463415,3.431250000000001,1.2463414634146346
792,NOVO REPARTIMENTO,2019-12-22 00:00:00+00:00,0.03333333333333333,999.1410714285719,999.4482142857142,998.8244047619049,1353.4241758241765,27.547023809523814,11.686309523809527,27.922619047619055,27.154166666666676,12.386904761904765,10.998214285714287,41.154761904761905,37.36309523809524,39.19047619047619,116.68452380952381,3.846428571428569,1.455952380952381
